Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°£,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,ÀüÀÏ´ëºñ,°Å·¡·®,°Å·¡´ë±Ý,´©ÀûÃ¼°á¸Åµµ¼ö·®,´©ÀûÃ¼°á¸Å¼ö¼ö·®,»óÀåÁÖ½Ä¼ö,½Ã°¡ÃÑ¾×,¿Ü±¹ÀÎÁÖ¹®ÇÑµµ¼ö·®,¿Ü±¹ÀÎÁÖ¹®°¡´É¼ö·®,¿Ü±¹ÀÎÇöº¸À¯¼ö·®,¿Ü±¹ÀÎÇöº¸À¯ºñÀ²,¼öÁ¤ÁÖ°¡ÀÏÀÚ,¼öÁ¤ÁÖ°¡ºñÀ²,±â°ü¼ø¸Å¼ö·®,±â°ü´©Àû¼ø¸Å¼ö·®,µî¶ôÁÖ¼±,µî¶ôºñÀ²,¿¹Å¹±Ý,ÁÖ½ÄÈ¸ÀüÀ²
A000545,Èï±¹È­Àç¿ì,20210810,1131,10050.0,10050.0,10050.0,10050.0,0.0,46.0,460000.0,0.0,1775.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210810,1101,10050.0,10050.0,10050.0,10050.0,0.0,257.0,2580000.0,0.0,1729.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210810,1031,10100.0,10100.0,10100.0,10100.0,0.0,1362.0,13760000.0,0.0,1472.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210810,931,10150.0,10150.0,10150.0,10150.0,0.0,110.0,1110000.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,1530,9830.0,9830.0,9830.0,9830.0,0.0,100.0,980000.0,0.0,4556.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,1501,9850.0,9850.0,9850.0,9850.0,0.0,17.0,170000.0,0.0,4456.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,1431,9830.0,9830.0,9830.0,9830.0,0.0,303.0,2980000.0,0.0,4439.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,1401,9830.0,9830.0,9830.0,9830.0,0.0,32.0,310000.0,0.0,4136.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,1331,9830.0,9830.0,9830.0,9830.0,0.0,168.0,1660000.0,0.0,4104.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,1301,9830.0,9830.0,9830.0,9830.0,0.0,188.0,1840000.0,0.0,3936.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,1231,9820.0,9820.0,9820.0,9820.0,0.0,302.0,2970000.0,0.0,3748.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,1201,9830.0,9830.0,9830.0,9830.0,0.0,22.0,220000.0,0.0,3446.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,1131,9800.0,9800.0,9800.0,9800.0,0.0,1739.0,17040000.0,0.0,3424.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,1101,9850.0,9850.0,9850.0,9850.0,0.0,461.0,4540000.0,0.0,1685.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,1031,9910.0,9910.0,9910.0,9910.0,0.0,160.0,1580000.0,0.0,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,1001,10000.0,10000.0,10000.0,10000.0,0.0,948.0,9480000.0,0.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,931,10000.0,10000.0,10000.0,10000.0,0.0,106.0,1060000.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210813,901,10000.0,10000.0,10000.0,10000.0,0.0,10.0,100000.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,1530,10000.0,10000.0,10000.0,10000.0,0.0,307.0,3070000.0,0.0,8850.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,1501,10000.0,10000.0,10000.0,10000.0,0.0,254.0,2540000.0,0.0,8543.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,1431,10000.0,10000.0,10000.0,10000.0,0.0,2766.0,27660000.0,0.0,8289.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,1401,10000.0,10000.0,10000.0,10000.0,0.0,5.0,50000.0,0.0,5523.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,1331,10000.0,10000.0,10000.0,10000.0,0.0,2509.0,25090000.0,0.0,5518.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,1301,10000.0,10000.0,10000.0,10000.0,0.0,1532.0,15320000.0,0.0,3009.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,1231,9950.0,9950.0,9950.0,9950.0,0.0,189.0,1880000.0,0.0,1477.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,1201,10000.0,10000.0,10000.0,10000.0,0.0,41.0,410000.0,0.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,1131,10050.0,10050.0,10050.0,10050.0,0.0,120.0,1200000.0,0.0,1247.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,1101,10050.0,10050.0,10050.0,10050.0,0.0,5.0,50000.0,0.0,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,1031,10050.0,10050.0,10050.0,10050.0,0.0,3.0,40000.0,0.0,1122.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,1001,9900.0,9900.0,9900.0,9900.0,0.0,999.0,9890000.0,0.0,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,931,10100.0,10100.0,10100.0,10100.0,0.0,77.0,770000.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210812,901,10050.0,10050.0,10050.0,10050.0,0.0,43.0,430000.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210817,1530,9780.0,9780.0,9780.0,9780.0,0.0,250.0,2440000.0,0.0,2122.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210817,1501,9820.0,9820.0,9820.0,9820.0,0.0,149.0,1460000.0,0.0,1872.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210817,1431,9830.0,9830.0,9830.0,9830.0,0.0,7.0,70000.0,0.0,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210817,1401,9680.0,9680.0,9680.0,9680.0,0.0,32.0,310000.0,0.0,1716.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210817,1331,9680.0,9680.0,9680.0,9680.0,0.0,18.0,180000.0,0.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210817,1301,9680.0,9680.0,9680.0,9680.0,0.0,204.0,1970000.0,0.0,1666.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210817,1231,9610.0,9610.0,9610.0,9610.0,0.0,220.0,2120000.0,0.0,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210817,1201,9680.0,9680.0,9680.0,9680.0,0.0,105.0,1010000.0,0.0,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210817,1131,9690.0,9690.0,9690.0,9690.0,0.0,70.0,680000.0,0.0,1137.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210817,1101,9660.0,9660.0,9660.0,9660.0,0.0,105.0,1010000.0,0.0,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210817,1031,9690.0,9690.0,9690.0,9690.0,0.0,100.0,970000.0,0.0,962.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210817,1001,9650.0,9650.0,9650.0,9650.0,0.0,452.0,4360000.0,0.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210817,931,9610.0,9610.0,9610.0,9610.0,0.0,410.0,3940000.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,1530,9950.0,9950.0,9950.0,9950.0,0.0,171.0,1700000.0,0.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,1501,9970.0,9970.0,9970.0,9970.0,0.0,42.0,410000.0,0.0,1716.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,1431,9990.0,9990.0,9990.0,9990.0,0.0,12.0,120000.0,0.0,1674.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,1401,10000.0,10000.0,10000.0,10000.0,0.0,160.0,1600000.0,0.0,1662.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,1331,9900.0,9900.0,9900.0,9900.0,0.0,100.0,990000.0,0.0,1502.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,1301,9930.0,9930.0,9930.0,9930.0,0.0,252.0,2510000.0,0.0,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,1231,9960.0,9960.0,9960.0,9960.0,0.0,75.0,740000.0,0.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,1201,9980.0,9980.0,9980.0,9980.0,0.0,258.0,2580000.0,0.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,1131,9980.0,9980.0,9980.0,9980.0,0.0,182.0,1810000.0,0.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,1101,10000.0,10000.0,10000.0,10000.0,0.0,91.0,910000.0,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,1031,10000.0,10000.0,10000.0,10000.0,0.0,62.0,620000.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,1001,10000.0,10000.0,10000.0,10000.0,0.0,261.0,2610000.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,931,10000.0,10000.0,10000.0,10000.0,0.0,20.0,200000.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210819,901,10000.0,10000.0,10000.0,10000.0,0.0,201.0,2010000.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,1530,9970.0,9970.0,9970.0,9970.0,0.0,104.0,1030000.0,0.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,1501,9820.0,9820.0,9820.0,9820.0,0.0,400.0,3930000.0,0.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,1431,10000.0,10000.0,10000.0,10000.0,0.0,1.0,10000.0,0.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,1401,10000.0,10000.0,10000.0,10000.0,0.0,105.0,1050000.0,0.0,1149.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,1331,10000.0,10000.0,10000.0,10000.0,0.0,100.0,1000000.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,1301,10000.0,10000.0,10000.0,10000.0,0.0,102.0,1020000.0,0.0,944.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,1231,10000.0,10000.0,10000.0,10000.0,0.0,50.0,500000.0,0.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,1201,10100.0,10100.0,10100.0,10100.0,0.0,125.0,1260000.0,0.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,1131,10100.0,10100.0,10100.0,10100.0,0.0,78.0,790000.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,1101,10000.0,10000.0,10000.0,10000.0,0.0,141.0,1410000.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,1031,9910.0,9910.0,9910.0,9910.0,0.0,120.0,1180000.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,1001,9910.0,9910.0,9910.0,9910.0,0.0,191.0,1900000.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,931,9910.0,9910.0,9910.0,9910.0,0.0,36.0,350000.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210818,901,9910.0,9910.0,9910.0,9910.0,0.0,101.0,1000000.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210820,1530,9710.0,9710.0,9710.0,9710.0,0.0,385.0,3740000.0,0.0,2252.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210820,1501,9710.0,9710.0,9710.0,9710.0,0.0,227.0,2200000.0,0.0,1867.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210820,1431,9880.0,9880.0,9880.0,9880.0,0.0,11.0,110000.0,0.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210820,1401,9900.0,9900.0,9900.0,9900.0,0.0,65.0,640000.0,0.0,1629.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210820,1331,9800.0,9800.0,9800.0,9800.0,0.0,317.0,3110000.0,0.0,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210820,1301,9800.0,9800.0,9800.0,9800.0,0.0,327.0,3200000.0,0.0,1247.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210820,1231,9740.0,9740.0,9740.0,9740.0,0.0,236.0,2300000.0,0.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210820,1201,9920.0,9920.0,9920.0,9920.0,0.0,95.0,940000.0,0.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210820,1131,9780.0,9780.0,9780.0,9780.0,0.0,100.0,980000.0,0.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210820,1101,9800.0,9800.0,9800.0,9800.0,0.0,282.0,2770000.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210820,1031,9940.0,9940.0,9940.0,9940.0,0.0,89.0,880000.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210820,1001,9950.0,9950.0,9950.0,9950.0,0.0,109.0,1090000.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210820,931,9950.0,9950.0,9950.0,9950.0,0.0,9.0,80000.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210823,1530,9660.0,9660.0,9660.0,9660.0,0.0,255.0,2460000.0,0.0,2613.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210823,1501,9660.0,9660.0,9660.0,9660.0,0.0,554.0,5350000.0,0.0,2358.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210823,1431,9650.0,9650.0,9650.0,9650.0,0.0,56.0,540000.0,0.0,1804.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210823,1401,9690.0,9690.0,9690.0,9690.0,0.0,35.0,340000.0,0.0,1748.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210823,1331,9690.0,9690.0,9690.0,9690.0,0.0,14.0,140000.0,0.0,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210823,1301,9650.0,9650.0,9650.0,9650.0,0.0,295.0,2850000.0,0.0,1699.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210823,1231,9670.0,9670.0,9670.0,9670.0,0.0,125.0,1200000.0,0.0,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210823,1201,9680.0,9680.0,9680.0,9680.0,0.0,331.0,3210000.0,0.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210823,1131,9700.0,9700.0,9700.0,9700.0,0.0,938.0,9100000.0,0.0,948.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210823,1001,9780.0,9780.0,9780.0,9780.0,0.0,5.0,50000.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210823,931,9790.0,9790.0,9790.0,9790.0,0.0,3.0,30000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210823,901,9800.0,9800.0,9800.0,9800.0,0.0,2.0,10000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210825,1530,10050.0,10050.0,10050.0,10050.0,0.0,304.0,3040000.0,0.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210825,1401,10100.0,10100.0,10100.0,10100.0,0.0,155.0,1570000.0,0.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210825,1331,10100.0,10100.0,10100.0,10100.0,0.0,50.0,500000.0,0.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210825,1301,10100.0,10100.0,10100.0,10100.0,0.0,77.0,780000.0,0.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210825,1231,10100.0,10100.0,10100.0,10100.0,0.0,80.0,810000.0,0.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210825,1131,10050.0,10050.0,10050.0,10050.0,0.0,79.0,790000.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210825,1101,10100.0,10100.0,10100.0,10100.0,0.0,10.0,100000.0,0.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210825,1031,10050.0,10050.0,10050.0,10050.0,0.0,199.0,2000000.0,0.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210825,1001,9990.0,9990.0,9990.0,9990.0,0.0,182.0,1820000.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210825,931,10100.0,10100.0,10100.0,10100.0,0.0,101.0,1020000.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000545,Èï±¹È­Àç¿ì,20210825,901,10200.0,10200.0,10200.0,10200.0,0.0,59.0,600000.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
