종목코드,종목명,날짜,시간,시가,고가,저가,종가,전일대비,거래량,거래대금,누적체결매도수량,누적체결매수수량,상장주식수,시가총액,외국인주문한도수량,외국인주문가능수량,외국인현보유수량,외국인현보유비율,수정주가일자,수정주가비율,기관순매수량,기관누적순매수량,등락주선,등락비율,예탁금,주식회전율
A000145,하이트진로홀딩스우,20210616,1101,20200.0,20200.0,20200.0,20200.0,0.0,650.0,13130000.0,0.0,1792.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210616,1031,20250.0,20250.0,20250.0,20250.0,0.0,330.0,6680000.0,0.0,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210616,1001,20200.0,20200.0,20200.0,20200.0,0.0,323.0,6530000.0,0.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210616,931,20200.0,20200.0,20200.0,20200.0,0.0,400.0,8080000.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210616,901,20300.0,20300.0,20300.0,20300.0,0.0,89.0,1800000.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210615,1530,20350.0,20350.0,20350.0,20350.0,0.0,250.0,5080000.0,0.0,2806.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210615,1501,20150.0,20150.0,20150.0,20150.0,0.0,446.0,8990000.0,0.0,2556.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210615,1431,20200.0,20200.0,20200.0,20200.0,0.0,75.0,1520000.0,0.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210615,1401,20250.0,20250.0,20250.0,20250.0,0.0,20.0,400000.0,0.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210615,1331,20200.0,20200.0,20200.0,20200.0,0.0,200.0,4040000.0,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210615,1301,20200.0,20200.0,20200.0,20200.0,0.0,17.0,340000.0,0.0,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210615,1231,20150.0,20150.0,20150.0,20150.0,0.0,126.0,2540000.0,0.0,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210615,1201,20150.0,20150.0,20150.0,20150.0,0.0,182.0,3670000.0,0.0,1672.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210615,1131,20250.0,20250.0,20250.0,20250.0,0.0,181.0,3670000.0,0.0,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210615,1101,20300.0,20300.0,20300.0,20300.0,0.0,244.0,4950000.0,0.0,1309.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
