Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°£,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,ÀüÀÏ´ëºñ,°Å·¡·®,°Å·¡´ë±Ý,´©ÀûÃ¼°á¸Åµµ¼ö·®,´©ÀûÃ¼°á¸Å¼ö¼ö·®,»óÀåÁÖ½Ä¼ö,½Ã°¡ÃÑ¾×,¿Ü±¹ÀÎÁÖ¹®ÇÑµµ¼ö·®,¿Ü±¹ÀÎÁÖ¹®°¡´É¼ö·®,¿Ü±¹ÀÎÇöº¸À¯¼ö·®,¿Ü±¹ÀÎÇöº¸À¯ºñÀ²,¼öÁ¤ÁÖ°¡ÀÏÀÚ,¼öÁ¤ÁÖ°¡ºñÀ²,±â°ü¼ø¸Å¼ö·®,±â°ü´©Àû¼ø¸Å¼ö·®,µî¶ôÁÖ¼±,µî¶ôºñÀ²,¿¹Å¹±Ý,ÁÖ½ÄÈ¸ÀüÀ²
A000075,»ï¾çÈ¦µù½º¿ì,20210617,1201,74700.0,74700.0,74700.0,74700.0,0.0,50.0,3740000.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210617,1131,74800.0,74800.0,74800.0,74800.0,0.0,101.0,7550000.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210617,1101,74800.0,74800.0,74800.0,74800.0,0.0,45.0,3370000.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210617,1031,75000.0,75000.0,75000.0,75000.0,0.0,121.0,9070000.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210617,931,75000.0,75000.0,75000.0,75000.0,0.0,6.0,450000.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210617,901,75400.0,75400.0,75400.0,75400.0,0.0,2.0,150000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210622,1530,73800.0,73800.0,73800.0,73800.0,0.0,101.0,7450000.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210622,1501,73800.0,73800.0,73800.0,73800.0,0.0,7.0,520000.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210622,1431,73800.0,73800.0,73800.0,73800.0,0.0,14.0,1030000.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210622,1401,74600.0,74600.0,74600.0,74600.0,0.0,16.0,1200000.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210622,1331,74600.0,74600.0,74600.0,74600.0,0.0,13.0,970000.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210622,1301,74600.0,74600.0,74600.0,74600.0,0.0,83.0,6190000.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210622,1231,74600.0,74600.0,74600.0,74600.0,0.0,8.0,600000.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210622,1201,74600.0,74600.0,74600.0,74600.0,0.0,42.0,3130000.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210622,1101,74800.0,74800.0,74800.0,74800.0,0.0,13.0,970000.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210622,1031,75000.0,75000.0,75000.0,75000.0,0.0,100.0,7500000.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210622,1001,73800.0,73800.0,73800.0,73800.0,0.0,8.0,590000.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210622,931,73800.0,73800.0,73800.0,73800.0,0.0,24.0,1770000.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210622,901,73800.0,73800.0,73800.0,73800.0,0.0,3.0,220000.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,1530,73200.0,73200.0,73200.0,73200.0,0.0,12.0,880000.0,0.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,1501,73100.0,73100.0,73100.0,73100.0,0.0,36.0,2630000.0,0.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,1431,73000.0,73000.0,73000.0,73000.0,0.0,23.0,1680000.0,0.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,1401,73000.0,73000.0,73000.0,73000.0,0.0,25.0,1830000.0,0.0,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,1331,73000.0,73000.0,73000.0,73000.0,0.0,16.0,1160000.0,0.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,1301,73000.0,73000.0,73000.0,73000.0,0.0,17.0,1250000.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,1231,73000.0,73000.0,73000.0,73000.0,0.0,12.0,870000.0,0.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,1201,73100.0,73100.0,73100.0,73100.0,0.0,107.0,7820000.0,0.0,683.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,1131,73000.0,73000.0,73000.0,73000.0,0.0,36.0,2630000.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,1101,73000.0,73000.0,73000.0,73000.0,0.0,135.0,9860000.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,1031,73100.0,73100.0,73100.0,73100.0,0.0,69.0,5040000.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,1001,73100.0,73100.0,73100.0,73100.0,0.0,120.0,8770000.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,931,73100.0,73100.0,73100.0,73100.0,0.0,159.0,11630000.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000075,»ï¾çÈ¦µù½º¿ì,20210621,901,73500.0,73500.0,73500.0,73500.0,0.0,57.0,4180000.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
